Date,ATM_ID,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Cash_Demand_Next_Day,Day_of_Week,Time_of_Day,Location_Type,Weather_Condition,Nearby_Competitor_ATMs,Holiday_Flag,Special_Event_Flag
2022-09-06,30,36322.79,11596.81,157978.03,39093.2,Tuesday,Morning,Supermarket,Cloudy,8,0,0
2023-05-26,20,47340.34,7852.26,157624.46,51563.57,Friday,Morning,Gas Station,Cloudy,7,0,0
2023-08-26,21,78587.39,14594.85,137901.59,81703.02,Saturday,Night,Supermarket,Clear,7,0,0
2022-08-04,44,48866.9,13032.51,83306.98,44077.57,Thursday,Night,Mall,Clear,8,0,0
2023-08-25,32,35940.97,12834.97,66704.93,38246.94,Friday,Evening,Standalone,Cloudy,7,0,0
2023-06-25,46,34197.37,9146.57,25276.63,36811.91,Sunday,Evening,Mall,Snowy,3,0,0
2022-08-08,49,30951.53,14812.57,145719.76,33928.66,Monday,Evening,Bank Branch,Rainy,6,0,0
2023-12-28,21,74058.55,6987.4,143431.13,79084.39,Thursday,Morning,Gas Station,Rainy,5,0,0
2022-08-09,35,64831.57,6756.71,124638.78,64126.03,Tuesday,Night,Bank Branch,Clear,0,0,0
2023-01-24,32,30587.43,19273.61,44570.67,31741.49,Tuesday,Afternoon,Standalone,Clear,4,0,1
2023-07-08,30,52993.08,7689.91,83147.33,52835.46,Saturday,Night,Mall,Rainy,1,0,0
2023-10-09,39,68062.96,215.63,94025.99,66062.16,Monday,Night,Mall,Cloudy,8,0,0
2022-02-11,49,49204.86,15312.91,11653.91,50449.02,Friday,Night,Standalone,Clear,2,0,0
2023-11-07,12,42480.98,16770.79,171441.33,44773.53,Tuesday,Afternoon,Standalone,Rainy,6,0,1
2022-10-10,41,83206.37,8978.77,32414.1,85467.93,Monday,Evening,Gas Station,Clear,1,0,0
2022-02-27,47,21410.74,0.0,61019.19,22809.2,Sunday,Afternoon,Bank Branch,Cloudy,6,0,0
2023-06-21,18,89043.98,9859.59,11407.07,83280.61,Wednesday,Night,Standalone,Snowy,3,0,0
2022-03-14,21,50702.23,20239.76,89821.93,49421.43,Monday,Night,Standalone,Clear,5,0,0
2022-05-09,13,69040.57,11117.29,87573.23,66452.73,Monday,Morning,Bank Branch,Rainy,8,0,0
2023-08-22,21,31914.06,13882.7,149007.71,29961.73,Tuesday,Night,Standalone,Cloudy,7,0,0
2023-03-02,8,38993.89,14163.02,52621.68,38550.72,Thursday,Afternoon,Gas Station,Rainy,8,0,0
2023-10-27,46,33712.32,14867.94,45733.94,36732.09,Friday,Afternoon,Gas Station,Cloudy,4,0,0
2023-11-25,40,48302.23,19216.28,104008.5,48669.41,Saturday,Afternoon,Bank Branch,Snowy,4,0,0
2022-05-05,46,54394.35,15398.91,10000.0,52070.68,Thursday,Evening,Supermarket,Snowy,3,0,0
2022-03-08,7,65707.62,9735.18,166574.33,63789.75,Tuesday,Morning,Gas Station,Rainy,8,0,0
2022-01-06,23,24300.47,4684.65,33918.02,24850.02,Thursday,Evening,Mall,Snowy,9,0,1
2023-09-29,44,52146.2,12225.58,190849.87,50610.46,Friday,Afternoon,Mall,Clear,7,0,0
2022-11-10,32,63145.72,9185.15,60397.75,63630.01,Thursday,Evening,Supermarket,Cloudy,5,0,0
2022-11-22,11,65936.9,13626.2,28655.97,62958.66,Tuesday,Morning,Gas Station,Cloudy,9,0,1
2023-07-19,22,43242.5,5919.06,129154.05,41910.04,Wednesday,Morning,Standalone,Cloudy,5,0,1
2023-08-01,22,43427.95,8662.31,126275.44,45214.82,Tuesday,Morning,Supermarket,Snowy,5,0,0
2023-05-21,43,48436.47,10183.45,127487.5,49256.19,Sunday,Morning,Standalone,Snowy,5,0,0
2022-03-23,25,52580.93,5546.61,105029.44,48305.96,Wednesday,Afternoon,Mall,Clear,6,0,1
2023-08-22,22,69221.92,10323.48,211986.1,75772.84,Tuesday,Night,Supermarket,Snowy,5,0,0
2022-01-02,28,31772.73,13968.07,32524.52,28908.98,Sunday,Afternoon,Gas Station,Cloudy,7,0,0
2022-07-23,29,38089.67,19448.57,168079.57,34912.54,Saturday,Afternoon,Mall,Clear,6,0,1
2023-10-24,13,29964.65,6541.42,19554.76,31171.54,Tuesday,Afternoon,Gas Station,Clear,1,0,0
2023-02-08,18,56183.25,14548.52,182594.77,58520.67,Wednesday,Afternoon,Standalone,Cloudy,9,0,0
2022-04-13,2,66222.79,478.26,117630.32,59851.31,Wednesday,Evening,Gas Station,Rainy,3,0,0
2023-06-20,29,28629.91,10092.21,177968.27,29447.32,Tuesday,Morning,Supermarket,Snowy,6,0,0
2023-01-03,21,51130.03,10473.7,144606.42,46357.15,Tuesday,Night,Standalone,Snowy,1,0,0
2022-07-31,15,65144.26,14101.43,10000.0,71147.57,Sunday,Night,Supermarket,Cloudy,3,0,0
2023-07-31,27,61500.89,7593.48,83100.06,63913.47,Monday,Night,Standalone,Rainy,1,0,0
2022-07-28,50,61325.12,11323.17,37339.17,57481.0,Thursday,Afternoon,Supermarket,Snowy,1,0,0
2022-04-27,31,32074.1,15536.97,174688.29,29880.9,Wednesday,Morning,Mall,Rainy,6,0,0
2023-09-20,15,61275.65,4629.25,140029.84,62129.37,Wednesday,Morning,Supermarket,Cloudy,1,0,0
2023-04-23,23,47036.97,573.37,107570.8,48293.03,Sunday,Night,Mall,Cloudy,3,0,1
2022-04-15,24,65757.69,15395.97,79375.82,70113.98,Friday,Night,Bank Branch,Rainy,6,0,0
2023-05-10,44,56502.38,5262.14,121176.39,61060.1,Wednesday,Afternoon,Gas Station,Cloudy,5,0,0
2022-02-15,13,37653.78,12358.46,52092.78,36844.47,Tuesday,Night,Standalone,Cloudy,3,0,0
2022-11-27,22,53963.41,19643.48,114066.34,57677.01,Sunday,Afternoon,Gas Station,Clear,8,0,1
2022-08-04,43,62007.16,14209.71,93836.65,62532.74,Thursday,Night,Mall,Rainy,4,0,0
2023-05-07,37,42261.15,5389.84,59161.27,42012.5,Sunday,Morning,Mall,Snowy,1,0,0
2023-03-25,33,51727.66,2994.72,134773.03,53786.12,Saturday,Morning,Mall,Snowy,6,0,0
2023-06-20,3,29887.17,6330.84,194290.54,27515.29,Tuesday,Morning,Supermarket,Clear,9,0,0
2023-05-26,19,57990.77,10972.24,28582.96,55269.69,Friday,Evening,Gas Station,Cloudy,1,0,0
2023-04-03,23,48969.45,8909.66,147234.92,52071.78,Monday,Night,Mall,Cloudy,7,0,0
2023-07-01,29,63431.54,16773.51,59631.38,63483.29,Saturday,Evening,Bank Branch,Clear,6,0,0
2023-06-20,30,57571.0,13383.91,129200.85,62269.29,Tuesday,Morning,Mall,Clear,8,0,0
2023-06-24,39,43739.49,6564.23,69141.65,40141.51,Saturday,Night,Gas Station,Cloudy,5,0,0
2023-04-29,44,37193.72,14256.96,85014.41,35805.74,Saturday,Evening,Mall,Rainy,6,0,1
2022-01-16,47,33765.33,17478.81,89959.73,32789.85,Sunday,Morning,Mall,Clear,9,0,1
2023-07-25,25,42245.38,8591.71,168067.17,41592.44,Tuesday,Morning,Standalone,Rainy,8,0,1
2022-08-31,37,63029.29,12468.88,95397.79,69166.07,Wednesday,Night,Mall,Snowy,6,0,0
2022-07-26,47,23632.59,5861.97,83041.13,22737.69,Tuesday,Night,Gas Station,Cloudy,8,0,0
2022-09-28,8,34371.56,9437.42,95855.54,34499.99,Wednesday,Afternoon,Standalone,Rainy,7,0,0
2023-12-06,42,62610.53,5776.9,194804.16,63062.22,Wednesday,Night,Standalone,Rainy,4,0,0
2023-12-31,16,69614.7,16175.5,128004.34,73385.01,Sunday,Morning,Mall,Cloudy,6,0,0
2022-04-25,8,35155.0,7680.84,69477.69,35280.64,Monday,Afternoon,Mall,Cloudy,6,0,0
2023-08-03,1,34206.36,12275.94,174907.59,34929.74,Thursday,Afternoon,Bank Branch,Snowy,0,0,0
2022-10-26,44,70780.32,13228.37,109028.19,74366.44,Wednesday,Night,Gas Station,Cloudy,3,0,1
2023-04-28,5,47965.95,25298.19,56855.94,44139.53,Friday,Morning,Gas Station,Rainy,4,0,0
2023-02-01,3,36475.74,8832.48,119685.29,39856.84,Wednesday,Evening,Supermarket,Clear,5,0,0
2023-01-29,1,65376.99,6337.31,92491.62,69905.05,Sunday,Morning,Supermarket,Cloudy,6,0,0
2022-03-16,4,57311.88,9776.64,10000.0,56036.95,Wednesday,Morning,Gas Station,Cloudy,4,0,0
2023-04-27,40,60787.09,5979.34,116537.37,63564.06,Thursday,Night,Mall,Clear,1,0,0
2022-04-13,35,37252.28,7750.64,46231.54,39206.72,Wednesday,Evening,Standalone,Cloudy,4,0,0
2022-10-24,32,55394.4,13678.03,36366.92,59274.74,Monday,Afternoon,Bank Branch,Cloudy,4,0,0
2022-06-27,42,68382.65,6851.83,10000.0,64119.9,Monday,Evening,Mall,Clear,6,0,0
2022-08-03,34,59358.4,12870.86,106409.52,61776.69,Wednesday,Night,Standalone,Rainy,2,0,1
2022-11-11,43,63517.74,13039.07,92623.46,57589.51,Friday,Morning,Gas Station,Snowy,0,0,0
2022-02-08,25,70720.44,11345.69,147454.13,65283.15,Tuesday,Morning,Mall,Snowy,5,0,0
2022-09-16,10,56181.99,13395.53,60125.71,59283.99,Friday,Evening,Bank Branch,Snowy,6,0,1
2023-12-17,21,41385.44,8692.62,75934.86,43976.19,Sunday,Evening,Supermarket,Rainy,9,0,0
2022-01-07,46,62880.46,357.63,198978.37,64042.95,Friday,Night,Standalone,Snowy,7,0,0
2022-02-18,39,33328.57,10418.14,10000.0,33873.06,Friday,Evening,Mall,Rainy,6,0,0
2023-06-22,27,46494.55,10510.99,160794.86,48814.73,Thursday,Night,Bank Branch,Cloudy,6,0,0
2022-06-10,27,58572.73,8323.01,61010.49,63329.83,Friday,Afternoon,Mall,Snowy,6,0,0
2022-06-25,2,1856.19,13290.0,255737.45,1826.9,Saturday,Evening,Gas Station,Clear,0,0,0
2023-08-14,41,53570.71,13858.05,136107.74,49443.85,Monday,Morning,Standalone,Rainy,8,0,0
2022-01-02,48,54273.63,11193.39,68601.06,57953.37,Sunday,Evening,Gas Station,Snowy,8,0,0
2023-03-31,13,32878.03,10610.26,30312.2,31836.74,Friday,Morning,Gas Station,Clear,6,0,0
2023-10-06,9,54664.63,16075.43,120462.47,50660.83,Friday,Afternoon,Supermarket,Snowy,8,0,0
2022-10-03,36,52638.99,4888.91,10000.0,53845.65,Monday,Afternoon,Gas Station,Rainy,3,0,0
2023-05-13,22,50314.32,8512.22,134425.82,51100.06,Saturday,Evening,Bank Branch,Rainy,6,0,0
2023-09-21,42,67535.32,14997.36,30313.51,67187.46,Thursday,Night,Standalone,Cloudy,1,0,0
2023-11-07,26,62907.27,12743.05,51507.11,67434.04,Tuesday,Morning,Supermarket,Rainy,5,0,0
2022-01-28,12,59346.3,8982.29,10000.0,56642.79,Friday,Afternoon,Mall,Snowy,1,0,0
2022-11-29,17,34543.0,12034.61,106506.85,31180.14,Tuesday,Evening,Gas Station,Rainy,9,0,0
2022-01-01,14,49549.54,7454.29,113969.6,47800.14,Saturday,Afternoon,Mall,Clear,2,0,0
2022-07-07,14,67460.82,10915.89,101418.42,60845.69,Thursday,Evening,Supermarket,Cloudy,0,0,0
2022-02-25,34,46608.68,13486.02,13885.0,47015.03,Friday,Morning,Mall,Cloudy,6,0,0
2023-07-01,20,72972.72,16432.03,171732.19,71195.81,Saturday,Evening,Bank Branch,Rainy,1,0,0
2022-04-22,11,59781.66,13353.56,91897.61,63535.26,Friday,Morning,Supermarket,Snowy,2,0,0
2022-11-06,16,75287.29,16782.15,73910.07,79768.17,Sunday,Afternoon,Standalone,Cloudy,0,0,0
2022-02-05,31,33900.48,3090.37,140161.28,33457.32,Saturday,Morning,Standalone,Snowy,2,0,0
2023-03-15,6,47502.98,0.0,77984.05,44809.42,Wednesday,Morning,Standalone,Snowy,3,0,0
2023-12-30,19,48911.81,0.0,122060.8,48152.99,Saturday,Night,Standalone,Clear,6,0,0
2023-08-15,37,58842.41,15574.24,60986.6,60505.5,Tuesday,Afternoon,Supermarket,Cloudy,5,0,1
2023-08-18,4,38799.94,13074.39,140807.89,36395.94,Friday,Morning,Supermarket,Rainy,0,0,0
2023-07-31,47,25848.22,6624.34,139524.18,27259.78,Monday,Night,Supermarket,Snowy,3,0,0
2022-11-21,4,55444.66,8251.1,77340.9,53565.75,Monday,Night,Gas Station,Cloudy,8,0,1
2023-10-02,20,44346.08,11770.67,107612.95,48179.15,Monday,Morning,Supermarket,Cloudy,2,0,0
2022-11-03,10,42792.73,6599.99,98759.66,42894.33,Thursday,Evening,Supermarket,Snowy,5,0,0
2023-06-18,24,39482.38,6141.89,93745.26,42223.45,Sunday,Morning,Supermarket,Rainy,1,0,0
2023-12-29,35,51654.44,6935.32,40601.68,52851.71,Friday,Evening,Standalone,Cloudy,4,0,0
2023-09-11,26,33758.52,6516.08,47633.41,34127.17,Monday,Morning,Bank Branch,Cloudy,8,0,0
2022-04-19,37,46913.71,10344.61,80736.14,48622.59,Tuesday,Afternoon,Standalone,Rainy,1,0,0
2023-01-07,38,37456.86,18242.98,103441.32,39790.36,Saturday,Night,Bank Branch,Snowy,2,0,0
2022-12-23,21,40728.82,5215.3,55821.14,41905.94,Friday,Morning,Bank Branch,Snowy,1,0,1
2022-06-30,40,55081.19,9771.73,100722.29,58355.66,Thursday,Morning,Bank Branch,Snowy,1,0,0
2022-12-22,39,59516.61,12376.34,10000.0,55832.12,Thursday,Morning,Standalone,Snowy,5,0,0
2023-11-07,21,45245.81,12741.97,100145.03,43232.52,Tuesday,Evening,Gas Station,Rainy,5,0,0
2022-03-09,10,64232.54,7660.83,103855.68,60760.43,Wednesday,Afternoon,Mall,Clear,4,0,0
2022-10-19,38,35310.68,13147.63,140936.44,37417.33,Wednesday,Afternoon,Gas Station,Rainy,1,0,1
2023-11-23,46,27155.43,12178.32,171133.54,24907.66,Thursday,Morning,Standalone,Rainy,0,0,0
2022-06-30,4,29891.41,7927.31,134219.68,31660.16,Thursday,Night,Bank Branch,Snowy,2,0,0
2023-04-11,45,33780.14,3529.06,189870.9,33030.5,Tuesday,Night,Mall,Cloudy,2,0,0
2023-03-10,20,30240.64,4550.76,98535.89,27697.44,Friday,Morning,Gas Station,Rainy,8,0,0
2023-04-09,17,79931.28,13768.03,102314.79,78723.14,Sunday,Evening,Supermarket,Snowy,3,0,0
2023-11-12,7,26703.51,17091.65,140334.05,25638.05,Sunday,Night,Gas Station,Cloudy,8,0,0
2023-06-18,4,63779.44,10132.68,94656.79,64952.37,Sunday,Afternoon,Standalone,Rainy,0,0,0
2022-03-07,29,49433.48,16968.9,83453.91,49161.86,Monday,Night,Mall,Clear,2,0,0
2022-01-21,14,53155.45,9873.44,168710.82,50994.97,Friday,Night,Supermarket,Clear,0,0,0
2023-09-04,3,36309.0,4545.07,136185.1,38939.71,Monday,Morning,Mall,Snowy,5,0,0
2023-01-19,24,54658.55,9107.01,132987.09,53639.95,Thursday,Night,Mall,Cloudy,0,0,0
2023-09-07,37,36186.96,17407.77,56786.42,35974.83,Thursday,Morning,Gas Station,Cloudy,1,0,0
2023-07-13,16,63560.91,7184.69,147185.89,67967.31,Thursday,Afternoon,Bank Branch,Snowy,8,0,0
2022-02-08,4,64794.17,9465.69,104114.52,59468.83,Tuesday,Night,Gas Station,Snowy,0,0,0
2022-10-12,24,47798.02,15913.71,50517.29,46745.44,Wednesday,Morning,Supermarket,Cloudy,3,0,0
2023-08-25,34,48774.2,15577.83,134846.37,47826.58,Friday,Morning,Standalone,Clear,5,0,0
2023-08-20,30,56257.32,11621.61,40046.94,56210.35,Sunday,Afternoon,Gas Station,Clear,1,0,0
2022-12-02,18,55495.51,12737.55,10000.0,51123.8,Friday,Night,Bank Branch,Rainy,0,0,0
2022-07-07,19,65071.88,15314.64,10000.0,59900.75,Thursday,Evening,Bank Branch,Rainy,3,0,0
2023-11-02,31,64650.09,11634.46,87576.69,63569.34,Thursday,Night,Gas Station,Cloudy,2,0,0
2022-08-31,19,49378.15,16376.61,177054.75,44766.52,Wednesday,Morning,Supermarket,Clear,6,0,0
2022-03-14,49,42695.45,13407.39,115640.23,40603.24,Monday,Morning,Bank Branch,Rainy,6,0,0
2023-04-24,46,61904.38,9407.41,94875.84,58204.69,Monday,Afternoon,Bank Branch,Clear,9,0,0
2023-07-15,19,47478.72,12249.02,165956.84,47377.93,Saturday,Afternoon,Supermarket,Clear,6,0,0
2022-04-11,22,51503.24,8248.43,125512.6,46467.87,Monday,Evening,Supermarket,Cloudy,8,0,0
2023-05-29,24,57711.83,5418.12,151200.41,59740.21,Monday,Evening,Supermarket,Clear,8,0,0
2022-06-25,45,64347.7,4559.91,148615.08,68923.95,Saturday,Morning,Supermarket,Cloudy,3,0,0
2022-08-26,12,53695.68,9121.08,84313.54,55915.91,Friday,Evening,Gas Station,Rainy,8,0,0
2022-02-28,30,41056.4,11656.03,88417.38,43668.23,Monday,Evening,Gas Station,Snowy,6,0,0
2022-04-09,38,76590.64,18916.33,58327.07,78785.98,Saturday,Evening,Mall,Clear,5,0,0
2023-05-10,31,72616.21,12159.05,141537.54,72723.21,Wednesday,Night,Mall,Snowy,8,0,0
2023-05-29,36,34635.68,11063.29,38618.97,32689.3,Monday,Night,Mall,Snowy,3,0,0
2022-10-24,19,36218.96,9642.87,55701.34,34622.62,Monday,Morning,Bank Branch,Cloudy,0,0,0
2022-07-30,48,38093.26,8385.4,96499.28,36704.44,Saturday,Night,Supermarket,Clear,5,0,0
2022-05-03,45,62454.8,10766.97,105496.31,56684.2,Tuesday,Evening,Gas Station,Clear,0,0,0
2022-08-17,36,77158.97,8783.56,129333.22,83533.68,Wednesday,Evening,Gas Station,Rainy,9,0,0
2023-08-17,30,42262.5,8544.05,97918.12,45646.06,Thursday,Evening,Supermarket,Snowy,8,0,0
2023-10-18,49,52330.78,14133.56,81815.05,48225.72,Wednesday,Night,Mall,Snowy,4,0,0
2023-01-23,33,38591.16,5701.46,136152.19,39028.74,Monday,Afternoon,Bank Branch,Cloudy,1,0,0
2022-05-20,18,75147.67,8909.64,145715.27,74661.34,Friday,Evening,Gas Station,Clear,7,0,0
2023-06-25,49,62101.24,6774.12,15010.25,64379.29,Sunday,Evening,Standalone,Clear,9,0,0
2023-01-26,28,37517.63,10702.79,153477.18,38290.63,Thursday,Afternoon,Bank Branch,Snowy,5,0,0
2022-09-27,47,18474.71,14294.49,83659.08,17086.6,Tuesday,Afternoon,Bank Branch,Rainy,2,0,0
2022-01-12,11,65272.2,11836.6,179903.66,67361.92,Wednesday,Morning,Mall,Snowy,1,0,0
2023-01-24,45,41275.69,9051.23,67490.94,42174.44,Tuesday,Morning,Supermarket,Clear,9,0,0
2022-12-03,33,62368.08,14717.12,50274.58,62757.55,Saturday,Night,Standalone,Cloudy,3,0,0
2023-05-21,17,54185.16,14435.73,132401.39,53127.53,Sunday,Afternoon,Mall,Cloudy,0,0,0
2022-04-16,6,22469.65,10321.72,206540.62,24514.04,Saturday,Morning,Supermarket,Cloudy,0,0,0
2022-02-01,4,37783.8,17901.23,18862.37,40424.43,Tuesday,Evening,Standalone,Clear,4,0,1
2022-03-15,20,44529.83,12175.2,141919.65,45287.59,Tuesday,Morning,Gas Station,Clear,9,0,0
2022-06-20,48,39736.03,12043.65,128016.19,35813.11,Monday,Evening,Standalone,Cloudy,8,0,0
2022-03-10,47,51539.37,4261.14,98369.08,50839.71,Thursday,Evening,Mall,Clear,4,0,0
2022-12-28,27,55790.19,1914.25,203666.53,58025.59,Wednesday,Evening,Standalone,Rainy,5,0,0
2023-10-11,15,76476.62,10438.51,10000.0,70623.01,Wednesday,Night,Standalone,Cloudy,9,0,0
2023-03-09,6,56845.87,14994.61,155622.25,55783.42,Thursday,Afternoon,Standalone,Rainy,8,0,0
2022-04-10,47,72031.37,11731.78,148643.16,67590.28,Sunday,Night,Gas Station,Rainy,2,0,0
2023-10-20,14,42701.52,14768.37,159871.18,41319.21,Friday,Morning,Supermarket,Clear,3,0,0
2022-01-09,11,67174.34,8111.44,153536.11,60815.2,Sunday,Morning,Standalone,Clear,1,0,0
2023-07-28,39,44126.62,10531.5,111768.06,40832.42,Friday,Afternoon,Bank Branch,Cloudy,3,0,0
2023-11-28,9,36140.78,10210.43,84746.27,35813.76,Tuesday,Afternoon,Mall,Clear,7,0,0
2022-01-29,26,35510.94,1339.52,69481.3,38338.96,Saturday,Morning,Bank Branch,Rainy,1,0,0
2022-04-24,16,10432.3,18857.14,129385.9,10412.65,Sunday,Afternoon,Supermarket,Clear,3,0,0
2023-04-07,5,62537.25,15971.9,99687.97,61950.37,Friday,Afternoon,Mall,Cloudy,7,0,0
2022-05-23,10,30578.93,14658.83,89462.3,32337.65,Monday,Evening,Supermarket,Snowy,6,0,0
2023-01-25,50,70795.0,16398.16,72314.93,67507.7,Wednesday,Night,Mall,Snowy,8,0,0
2023-09-24,3,47211.42,7850.87,79618.45,43387.94,Sunday,Night,Bank Branch,Clear,1,0,0
2023-11-13,13,26634.3,14011.58,138851.25,25087.23,Monday,Night,Bank Branch,Snowy,3,0,0
2022-06-06,43,33149.35,7839.64,100930.77,35080.64,Monday,Evening,Gas Station,Rainy,8,0,0
2022-12-01,49,52649.22,10851.09,160460.86,54513.51,Thursday,Evening,Supermarket,Snowy,5,0,0
2022-09-17,30,21789.11,1628.64,32346.2,20009.09,Saturday,Afternoon,Bank Branch,Snowy,8,0,0
2022-03-23,45,58600.54,9403.07,131027.05,60558.89,Wednesday,Afternoon,Mall,Rainy,8,0,0
2023-03-17,6,27208.58,2662.88,49594.76,29556.96,Friday,Evening,Standalone,Cloudy,6,0,0
2022-06-21,17,38794.3,4010.06,160460.08,35263.67,Tuesday,Evening,Standalone,Snowy,6,0,0
2022-08-19,45,52769.73,9866.99,161794.52,53998.4,Friday,Morning,Standalone,Snowy,7,0,0
2023-12-21,19,56777.27,6675.98,29487.41,55405.13,Thursday,Evening,Gas Station,Snowy,1,0,0
2022-03-16,42,61697.22,11782.77,61721.22,61709.94,Wednesday,Evening,Bank Branch,Cloudy,9,0,0
2022-09-27,35,30335.24,18301.1,63859.52,30506.2,Tuesday,Night,Supermarket,Clear,6,0,0
2023-09-18,46,45210.82,7095.67,163129.01,47661.66,Monday,Morning,Supermarket,Clear,5,0,0
2022-03-03,26,66098.06,8837.19,70295.96,66851.75,Thursday,Night,Gas Station,Cloudy,6,0,0
2022-11-16,5,45214.41,13371.15,134500.44,46056.17,Wednesday,Night,Mall,Rainy,5,0,0
2022-04-12,29,54193.87,6860.53,66940.54,52382.84,Tuesday,Morning,Bank Branch,Clear,2,0,0
2023-03-05,37,52228.99,6638.59,153772.52,48321.69,Sunday,Morning,Bank Branch,Cloudy,4,0,0
2023-12-23,20,69201.64,7960.55,158734.62,71730.71,Saturday,Morning,Mall,Cloudy,2,0,1
2022-09-12,49,42864.09,14426.82,183495.03,38581.81,Monday,Afternoon,Mall,Rainy,5,0,0
2023-06-16,21,29092.2,1501.88,91427.9,28095.6,Friday,Morning,Bank Branch,Cloudy,2,0,0
2023-07-24,10,35382.84,5994.12,100139.43,33387.56,Monday,Night,Bank Branch,Clear,1,0,0
2022-04-22,5,52622.53,17598.2,93044.03,51449.4,Friday,Morning,Standalone,Clear,3,0,0
2022-11-09,36,26415.56,0.0,101319.06,25418.47,Wednesday,Afternoon,Supermarket,Cloudy,8,0,0
2023-04-06,6,41694.05,9507.56,78719.53,43396.98,Thursday,Night,Standalone,Cloudy,0,0,0
2023-12-09,26,50932.01,17593.54,152852.86,48489.37,Saturday,Morning,Standalone,Rainy,7,0,0
2023-04-07,4,38382.71,19447.82,61965.87,38849.06,Friday,Morning,Supermarket,Rainy,4,0,0
2022-04-02,39,54679.42,14029.05,92771.08,54195.73,Saturday,Night,Gas Station,Snowy,1,0,0
2022-02-21,39,60604.63,15846.4,109629.66,64253.73,Monday,Night,Gas Station,Cloudy,8,0,0
2023-06-04,50,56587.96,5500.72,124522.19,55774.14,Sunday,Morning,Gas Station,Snowy,1,0,1
2022-04-08,35,26743.99,5901.56,40459.16,28690.29,Friday,Afternoon,Gas Station,Snowy,2,0,0
2022-08-24,1,50988.13,18492.41,87706.18,45890.8,Wednesday,Night,Mall,Snowy,0,0,0
2023-01-09,24,52154.52,8841.72,101104.23,53248.06,Monday,Evening,Standalone,Snowy,0,0,0
2023-08-04,36,44130.62,970.8,140113.62,39804.11,Friday,Morning,Mall,Clear,1,0,0
2023-07-11,6,54477.59,12170.44,89320.62,56808.51,Tuesday,Night,Mall,Rainy,1,0,0
2023-10-11,41,53942.74,9197.12,94892.18,51082.93,Wednesday,Night,Supermarket,Cloudy,5,0,0
2022-08-22,46,48453.6,10524.84,106871.99,47290.53,Monday,Morning,Gas Station,Rainy,7,0,0
2022-02-01,44,34840.33,0.0,152460.28,34007.22,Tuesday,Morning,Bank Branch,Rainy,3,0,1
2022-10-16,31,49411.24,0.0,10000.0,52834.67,Sunday,Morning,Gas Station,Rainy,2,0,0
2023-09-30,20,77632.74,11605.19,105302.48,71454.61,Saturday,Afternoon,Standalone,Rainy,1,0,0
2023-08-02,24,43961.06,8650.03,158467.44,45428.45,Wednesday,Evening,Mall,Rainy,0,0,0
2023-06-26,25,65417.04,7899.97,58640.69,71713.52,Monday,Night,Standalone,Rainy,7,0,0
2022-04-24,36,50387.13,12034.17,62356.96,45573.99,Sunday,Morning,Mall,Clear,6,0,0
2022-07-23,21,37873.94,6328.84,161211.12,41402.98,Saturday,Morning,Mall,Rainy,1,0,0
2022-01-29,30,45387.52,8833.91,82545.49,41015.84,Saturday,Afternoon,Mall,Cloudy,6,0,0
2023-10-05,24,49556.56,7939.52,84017.92,52937.8,Thursday,Evening,Bank Branch,Cloudy,5,0,1
2023-04-19,44,59573.27,14449.09,113859.3,65068.84,Wednesday,Night,Gas Station,Snowy,7,0,0
2023-11-28,42,85280.2,961.97,10000.0,93689.29,Tuesday,Evening,Mall,Snowy,5,0,1
2022-09-10,30,50622.72,6970.56,10000.0,50208.84,Saturday,Evening,Supermarket,Rainy,3,0,0
2023-01-21,22,31463.27,15445.95,128975.3,33772.41,Saturday,Morning,Mall,Snowy,7,0,0
2022-03-03,28,25148.18,6044.6,87756.58,23248.68,Thursday,Morning,Gas Station,Snowy,0,0,0
2023-05-30,7,43521.72,10714.25,91985.0,42872.24,Tuesday,Morning,Gas Station,Rainy,9,0,0
2023-03-06,35,32994.98,18274.2,67133.22,31727.81,Monday,Afternoon,Bank Branch,Snowy,0,0,0
2023-08-03,28,58123.04,10901.79,86250.24,56904.51,Thursday,Afternoon,Mall,Cloudy,3,0,0
2023-06-21,14,58232.57,20572.51,159601.63,60584.94,Wednesday,Afternoon,Supermarket,Rainy,0,0,0
2023-11-22,10,47632.38,16959.08,106598.28,43702.52,Wednesday,Morning,Bank Branch,Cloudy,4,0,0
2022-05-21,16,59605.69,6949.53,152975.85,65544.37,Saturday,Morning,Bank Branch,Cloudy,8,0,1
2022-10-27,16,50773.17,3961.84,92280.65,52144.73,Thursday,Morning,Mall,Clear,8,0,0
2023-11-06,31,77642.32,7182.48,100965.97,83442.47,Monday,Evening,Mall,Clear,8,0,0
2022-11-07,42,59139.77,11983.28,116276.71,63039.39,Monday,Afternoon,Bank Branch,Snowy,5,0,0
2023-04-16,25,63156.28,11818.4,126327.96,66516.16,Sunday,Afternoon,Bank Branch,Cloudy,0,0,0
2023-01-28,13,28225.11,13371.24,57629.63,25624.02,Saturday,Evening,Bank Branch,Snowy,9,0,0
2023-10-04,6,32351.91,5613.96,98709.56,32458.46,Wednesday,Night,Standalone,Rainy,4,0,0
2023-03-21,44,56944.61,6331.71,66232.46,54987.4,Tuesday,Evening,Bank Branch,Cloudy,9,0,0
